"","Wage","Education","Experience","Black","SMSA","Region"
"4432",1424.5,11,33,"No","Yes","NE"
"4433",712.25,12,16,"No","Yes","NE"
"4434",1899.34,18,17,"No","Yes","NE"
"4435",830.96,12,28,"No","Yes","NE"
"4436",308.64,14,1,"No","Yes","NE"
"4437",154.32,16,33,"No","Yes","NE"
"4438",246.91,17,9,"No","Yes","NE"
"4439",783.48,16,32,"No","Yes","NE"
"4440",949.67,12,28,"No","Yes","NE"
"4441",246.91,13,-1,"No","Yes","NE"
"4442",1092.12,12,21,"No","Yes","NE"
"4443",444.44,12,25,"No","Yes","NE"
"4444",949.67,12,43,"No","Yes","NE"
"4445",522.32,11,35,"No","Yes","NE"
"4446",884.77,12,33,"No","Yes","NE"
"4447",830.96,12,33,"No","Yes","NE"
"4448",308.64,12,3,"No","Yes","NE"
"4449",796.3,12,22,"No","Yes","NE"
"4450",308.64,12,3,"No","Yes","NE"
"4451",1068.38,18,7,"No","Yes","NE"
"4452",1115.86,16,9,"No","Yes","NE"
"4453",1424.5,18,14,"No","Yes","NE"
"4454",1092.12,16,21,"No","Yes","NE"
"4455",1210.83,18,13,"No","Yes","NE"
"4456",555.56,16,3,"No","Yes","NE"
"4457",925.93,16,6,"No","Yes","NE"
"4458",1015.19,15,12,"No","Yes","NE"
"4459",807.22,16,41,"No","Yes","NE"
"4460",76.54,8,45,"No","Yes","NE"
"4461",403.61,12,9,"No","Yes","NE"
"4462",1484.42,12,35,"No","Yes","NE"
"4463",166.19,12,7,"No","Yes","NE"
"4464",830.96,18,14,"No","Yes","NE"
"4465",403.61,16,3,"Yes","Yes","NE"
"4466",957.42,12,14,"No","Yes","NE"
"4467",768.18,15,16,"No","Yes","NE"
"4468",1353.28,12,30,"No","Yes","NE"
"4469",1018.66,13,34,"No","Yes","NE"
"4470",356.41,16,-1,"No","Yes","NE"
"4471",1163.34,12,36,"No","Yes","NE"
"4472",1899.34,16,12,"No","Yes","NE"
"4473",664.77,11,39,"No","Yes","NE"
"4474",949.67,16,22,"No","Yes","NE"
"4475",830.96,17,9,"No","Yes","NE"
"4476",474.83,10,42,"No","Yes","NE"
"4477",261.16,12,4,"No","Yes","NE"
"4478",706.81,10,36,"No","Yes","NE"
"4479",427.99,12,9,"No","Yes","NE"
"4480",393.4,13,5,"No","Yes","NE"
"4481",712.25,12,31,"No","Yes","NE"
"4482",949.67,14,10,"No","Yes","NE"
"4483",1068.38,14,12,"No","Yes","NE"
"4484",1068.38,16,20,"No","Yes","NE"
"4485",751.48,12,20,"No","Yes","NE"
"4486",937.8,12,17,"No","Yes","NE"
"4487",712.25,18,44,"No","Yes","NE"
"4488",759.73,12,13,"No","Yes","NE"
"4489",1258.31,18,15,"No","Yes","NE"
"4490",641.03,16,7,"No","Yes","NE"
"4491",1187.08,12,22,"No","Yes","NE"
"4492",902.18,16,11,"No","Yes","NE"
"4493",1020.89,16,20,"No","Yes","NE"
"4494",2057.61,14,32,"No","Yes","NE"
"4495",2374.15,18,10,"No","Yes","NE"
"4496",1305.79,14,35,"No","Yes","NE"
"4497",440.92,13,6,"No","Yes","NE"
"4498",655.56,10,17,"No","Yes","NE"
"4499",171.77,18,15,"No","Yes","NE"
"4500",842.83,12,25,"No","Yes","NE"
"4501",2374.17,12,45,"No","Yes","NE"
"4502",356.13,15,4,"No","Yes","NE"
"4503",2374.15,12,26,"No","Yes","NE"
"4504",712.25,12,17,"No","Yes","NE"
"4505",382.72,12,37,"Yes","Yes","NE"
"4506",1068.38,16,38,"No","Yes","NE"
"4507",501.92,13,18,"No","Yes","NE"
"4508",1305.79,16,23,"No","Yes","NE"
"4509",419.75,12,2,"No","Yes","NE"
"4510",712.25,16,35,"No","Yes","NE"
"4511",1068.38,12,35,"No","Yes","NE"
"4512",795.35,8,44,"No","Yes","NE"
"4513",735.99,16,15,"No","Yes","NE"
"4514",664.77,16,16,"No","Yes","NE"
"4515",522.32,16,2,"No","Yes","NE"
"4516",830.96,12,35,"No","Yes","NE"
"4517",688.51,16,18,"No","Yes","NE"
"4518",1305.79,18,21,"No","Yes","NE"
"4519",968.33,18,14,"No","Yes","NE"
"4520",1471.98,17,11,"No","Yes","NE"
"4521",712.25,18,16,"No","Yes","NE"
"4522",1543.21,16,14,"No","Yes","NE"
"4523",273.03,14,3,"No","Yes","NE"
"4524",1614.43,17,19,"No","Yes","NE"
"4525",854.7,12,9,"No","Yes","NE"
"4526",593.54,14,15,"No","Yes","NE"
"4527",664.77,12,24,"No","Yes","NE"
"4528",783.48,16,8,"No","Yes","NE"
"4529",439.22,12,42,"No","Yes","NE"
"4530",593.54,12,39,"No","Yes","NE"
"4531",2374.15,18,23,"No","Yes","NE"
"4532",474.83,14,0,"No","Yes","NE"
"4533",807.22,12,17,"No","Yes","NE"
"4534",451.09,12,20,"No","Yes","NE"
"4535",1187.08,13,13,"No","Yes","NE"
"4536",1329.53,18,26,"No","Yes","NE"
"4537",332.38,17,1,"No","Yes","NE"
"4538",356.13,12,14,"No","Yes","NE"
"4539",949.67,16,30,"No","Yes","NE"
"4540",830.96,12,25,"No","Yes","NE"
"4541",715.27,12,30,"No","Yes","NE"
"4542",1044.63,12,26,"No","Yes","NE"
"4543",1353.28,16,6,"No","Yes","NE"
"4544",676.64,14,21,"No","Yes","NE"
"4545",795.35,12,13,"No","Yes","NE"
"4546",598.86,18,6,"No","Yes","NE"
"4547",1068.38,17,6,"No","Yes","NE"
"4548",1780.63,18,30,"No","Yes","NE"
"4549",1424.5,17,39,"No","Yes","NE"
"4550",1709.4,14,37,"No","Yes","NE"
"4551",902.18,12,9,"No","Yes","NE"
"4552",569.8,12,11,"No","Yes","NE"
"4553",712.25,12,7,"No","Yes","NE"
"4554",2255.46,16,13,"No","Yes","NE"
"4555",688.51,18,10,"No","Yes","NE"
"4556",2018.04,18,26,"No","Yes","NE"
"4557",712.25,17,4,"No","Yes","NE"
"4558",1115.86,12,27,"Yes","Yes","NE"
"4559",1970.56,18,21,"No","Yes","NE"
"4560",2136.75,12,44,"No","Yes","NE"
"4561",1187.08,18,34,"No","Yes","NE"
"4562",246.91,14,0,"No","Yes","NE"
"4563",1198.96,12,34,"No","Yes","NE"
"4564",432.1,10,22,"No","Yes","NE"
"4565",427.35,12,33,"No","Yes","NE"
"4566",356.13,13,11,"No","Yes","NE"
"4567",427.35,12,5,"No","Yes","NE"
"4568",1442.31,18,15,"No","Yes","NE"
"4569",1139.6,13,18,"No","Yes","NE"
"4570",617.28,12,36,"No","Yes","NE"
"4571",997.15,16,18,"No","Yes","NE"
"4572",498.58,12,17,"No","Yes","NE"
"4573",807.22,10,45,"No","Yes","NE"
"4574",1068.38,14,15,"No","Yes","NE"
"4575",1709.4,12,11,"No","Yes","NE"
"4576",735.99,12,22,"No","Yes","NE"
"4577",811.97,12,32,"No","Yes","NE"
"4578",1543.21,16,18,"No","Yes","NE"
"4579",1234.57,16,19,"No","Yes","NE"
"4580",712.25,15,39,"No","Yes","NE"
"4581",466.11,16,7,"No","Yes","NE"
"4582",830.96,16,3,"No","Yes","NE"
"4583",830.96,12,27,"No","Yes","NE"
"4584",493.83,12,4,"No","Yes","NE"
"4585",1092.12,13,15,"No","Yes","NE"
"4586",807.22,12,15,"No","Yes","NE"
"4587",593.54,14,12,"No","Yes","NE"
"4588",830.96,16,18,"No","Yes","NE"
"4589",645.06,12,44,"No","Yes","NE"
"4590",347.83,11,4,"No","Yes","NE"
"4591",997.15,12,20,"No","Yes","NE"
"4592",356.13,12,32,"No","Yes","NE"
"4593",664.77,12,35,"No","Yes","NE"
"4594",712.25,12,21,"No","Yes","NE"
"4595",864.2,12,12,"No","Yes","NE"
"4596",902.18,12,17,"No","Yes","NE"
"4597",712.25,12,15,"No","Yes","NE"
"4598",427.35,12,42,"No","Yes","NE"
"4599",878.44,16,9,"No","Yes","NE"
"4600",498.58,12,17,"No","Yes","NE"
"4601",807.22,12,11,"No","Yes","NE"
"4602",830.96,12,36,"No","Yes","NE"
"4603",1424.5,18,38,"No","Yes","NE"
"4604",522.32,10,21,"No","Yes","NE"
"4605",755.58,12,14,"No","Yes","NE"
"4606",712.25,15,5,"No","Yes","NE"
"4607",997.15,12,17,"No","Yes","NE"
"4608",1187.08,12,21,"No","Yes","NE"
"4609",830.96,14,18,"No","Yes","NE"
"4610",688.51,12,26,"No","Yes","NE"
"4611",391.98,15,25,"No","Yes","NE"
"4612",997.15,13,38,"No","Yes","NE"
"4613",522.32,11,13,"No","Yes","NE"
"4614",329.22,15,-1,"No","Yes","NE"
"4615",699.59,13,0,"No","Yes","NE"
"4616",783.48,12,18,"No","Yes","NE"
"4617",902.18,16,7,"No","Yes","NE"
"4618",949.67,16,7,"No","Yes","NE"
"4619",1780.63,16,13,"No","Yes","NE"
"4620",688.51,8,39,"Yes","Yes","NE"
"4621",522.32,12,30,"No","Yes","NE"
"4622",1471.98,16,24,"No","Yes","NE"
"4623",807.22,10,43,"No","Yes","NE"
"4624",379.87,12,7,"No","Yes","NE"
"4625",546.06,14,20,"No","Yes","NE"
"4626",593.54,14,17,"No","Yes","NE"
"4627",82.3,12,47,"Yes","Yes","NE"
"4628",415.48,12,17,"No","Yes","NE"
"4629",830.96,12,16,"No","Yes","NE"
"4630",534.19,12,7,"No","Yes","NE"
"4631",851.85,12,43,"No","Yes","NE"
"4632",1234.57,14,24,"No","Yes","NE"
"4633",712.25,12,18,"No","Yes","NE"
"4634",205.76,9,5,"No","Yes","NE"
"4635",493.83,12,4,"No","Yes","NE"
"4636",356.13,12,5,"No","Yes","NE"
"4637",1709.4,18,24,"No","Yes","NE"
"4638",296.3,14,-1,"No","Yes","NE"
"4639",1424.5,16,30,"No","Yes","NE"
"4640",1424.5,18,17,"No","Yes","NE"
"4641",1115.86,12,28,"No","Yes","NE"
"4642",593.54,12,5,"No","Yes","NE"
"4643",345.68,12,1,"No","Yes","NE"
"4644",671.11,17,9,"No","Yes","NE"
"4645",641.03,12,9,"No","Yes","NE"
"4646",759.73,14,15,"No","Yes","NE"
"4647",246.91,12,49,"No","Yes","NE"
"4648",700.38,14,16,"No","Yes","NE"
"4649",427.35,12,2,"No","Yes","NE"
"4650",345.68,14,2,"No","Yes","NE"
"4651",432.1,12,45,"No","Yes","NE"
"4652",759.73,16,8,"No","Yes","NE"
"4653",394.11,12,2,"No","Yes","NE"
"4654",1851.85,16,18,"No","Yes","NE"
"4655",569.8,12,26,"No","Yes","NE"
"4656",788.22,16,10,"No","Yes","NE"
"4657",356.13,12,9,"No","Yes","NE"
"4658",1163.34,12,25,"No","Yes","NE"
"4659",949.67,16,22,"Yes","Yes","NE"
"4660",1187.08,12,34,"No","Yes","NE"
"4661",474.83,16,1,"No","Yes","NE"
"4662",735.99,12,25,"No","Yes","NE"
"4663",859.57,16,20,"No","Yes","NE"
"4664",712.25,12,26,"No","Yes","NE"
"4665",878.44,12,27,"No","Yes","NE"
"4666",237.42,12,3,"No","Yes","NE"
"4667",593.54,12,21,"No","Yes","NE"
"4668",290.57,16,0,"No","Yes","NE"
"4669",617.28,10,41,"No","Yes","NE"
"4670",830.96,13,27,"No","Yes","NE"
"4671",296.77,13,4,"No","Yes","NE"
"4672",522.32,12,4,"No","Yes","NE"
"4673",164.61,11,1,"No","Yes","NE"
"4674",249.66,12,10,"No","Yes","NE"
"4675",830.96,13,19,"No","Yes","NE"
"4676",451.09,12,7,"No","Yes","NE"
"4677",356.13,13,7,"No","Yes","NE"
"4678",356.13,12,7,"No","Yes","NE"
"4679",356.13,12,25,"No","Yes","NE"
"4680",284.9,12,3,"No","Yes","NE"
"4681",308.64,6,31,"Yes","Yes","NE"
"4682",617.28,14,18,"Yes","Yes","NE"
"4683",498.58,11,43,"Yes","Yes","NE"
"4684",261.16,16,18,"No","Yes","NE"
"4685",94.97,12,7,"No","Yes","NE"
"4686",275.4,12,39,"No","Yes","NE"
"4687",411.52,13,7,"No","Yes","NE"
"4688",407.14,8,43,"No","Yes","NE"
"4689",370.37,16,26,"Yes","Yes","NE"
"4690",144.75,13,0,"Yes","Yes","NE"
"4691",902.18,12,23,"No","Yes","NE"
"4692",332.38,12,22,"No","Yes","NE"
"4693",660.8,16,5,"No","Yes","NE"
"4694",712.25,12,16,"No","Yes","NE"
"4695",807.22,14,35,"No","Yes","NE"
"4696",284.9,14,0,"No","Yes","NE"
"4697",1103.99,18,38,"No","Yes","NE"
"4698",2184.24,18,28,"No","Yes","NE"
"4699",261.16,12,12,"Yes","Yes","NE"
"4700",569.8,9,33,"No","Yes","NE"
"4701",1424.5,18,16,"No","Yes","NE"
"4702",854.7,12,28,"No","Yes","NE"
"4703",427.35,12,14,"No","Yes","NE"
"4704",676.64,12,27,"No","Yes","NE"
"4705",451.09,13,12,"No","Yes","NE"
"4706",474.83,12,29,"No","Yes","NE"
"4707",376.54,12,4,"No","Yes","NE"
"4708",830.96,12,7,"No","Yes","NE"
"4709",427.35,12,46,"No","Yes","NE"
"4710",593.54,10,47,"Yes","Yes","NE"
"4711",215.06,12,15,"Yes","Yes","NE"
"4712",735.99,14,11,"No","Yes","NE"
"4713",878.44,12,10,"No","Yes","NE"
"4714",878.44,14,23,"No","Yes","NE"
"4715",1139.6,18,7,"No","Yes","NE"
"4716",411.52,12,8,"No","Yes","NE"
"4717",720.16,12,12,"No","Yes","NE"
"4718",673.4,12,14,"No","Yes","NE"
"4719",460.59,15,6,"No","Yes","NE"
"4720",830.96,12,37,"No","Yes","NE"
"4721",949.67,13,16,"No","Yes","NE"
"4722",617.28,18,15,"No","Yes","NE"
"4723",906.58,11,30,"No","Yes","NE"
"4724",1234.57,8,47,"No","Yes","NE"
"4725",335.8,6,35,"No","Yes","NE"
"4726",403.61,16,18,"No","Yes","NE"
"4727",1614.43,14,6,"No","Yes","NE"
"4728",259.26,12,29,"No","Yes","NE"
"4729",224.47,10,2,"No","Yes","NE"
"4730",656.93,12,30,"No","Yes","NE"
"4731",356.13,16,19,"No","Yes","NE"
"4732",802.47,12,17,"No","Yes","NE"
"4733",379.87,5,35,"No","Yes","NE"
"4734",203.7,9,3,"No","Yes","NE"
"4735",379.87,12,5,"No","Yes","NE"
"4736",548.7,18,30,"No","Yes","NE"
"4737",512.82,17,6,"No","Yes","NE"
"4738",370.37,11,12,"No","Yes","NE"
"4739",403.61,16,8,"No","Yes","NE"
"4740",432.1,12,5,"Yes","Yes","NE"
"4741",641.03,12,9,"No","Yes","NE"
"4742",396.01,9,11,"No","Yes","NE"
"4743",284.9,8,13,"Yes","Yes","NE"
"4744",546.06,12,12,"No","Yes","NE"
"4745",333.33,12,8,"No","Yes","NE"
"4746",641.03,12,29,"No","Yes","NE"
"4747",261.16,6,40,"No","Yes","NE"
"4748",237.42,14,2,"No","Yes","NE"
"4749",237.42,12,16,"No","Yes","NE"
"4750",674.26,18,31,"No","Yes","NE"
"4751",59.35,18,13,"No","Yes","NE"
"4752",427.35,18,13,"No","Yes","NE"
"4753",474.83,16,8,"No","Yes","NE"
"4754",536.56,18,19,"No","Yes","NE"
"4755",765.22,12,38,"No","Yes","NE"
"4756",735.99,10,28,"No","Yes","NE"
"4757",593.54,10,42,"No","Yes","NE"
"4758",807.22,12,16,"No","Yes","NE"
"4759",403.61,12,17,"No","Yes","NE"
"4760",664.77,12,4,"No","Yes","NE"
"4761",480.77,10,40,"No","Yes","NE"
"4762",776.01,12,9,"No","Yes","NE"
"4763",379.87,14,12,"No","Yes","NE"
"4764",759.73,15,12,"No","Yes","NE"
"4765",2018.04,12,25,"No","Yes","NE"
"4766",498.58,12,2,"No","Yes","NE"
"4767",1851.85,8,24,"No","Yes","NE"
"4768",728.78,16,24,"No","Yes","NE"
"4769",443.97,14,10,"No","Yes","NE"
"4770",593.54,8,40,"No","Yes","NE"
"4771",237.42,13,1,"No","Yes","NE"
"4772",617.28,11,13,"No","Yes","NE"
"4773",246.91,12,6,"Yes","Yes","NE"
"4774",617.28,11,2,"No","Yes","NE"
"4775",2374.15,12,14,"No","Yes","NE"
"4776",830.96,12,11,"No","Yes","NE"
"4777",1068.38,16,11,"No","Yes","NE"
"4778",1068.38,16,25,"No","Yes","NE"
"4779",950.62,18,6,"No","Yes","NE"
"4780",593.54,16,8,"No","Yes","NE"
"4781",1709.4,18,24,"No","Yes","NE"
"4782",522.32,17,4,"No","Yes","NE"
"4783",1020.89,18,6,"No","Yes","NE"
"4784",546.06,12,35,"No","Yes","NE"
"4785",308.64,12,8,"No","Yes","NE"
"4786",332.38,12,3,"No","Yes","NE"
"4787",498.58,13,13,"No","Yes","NE"
"4788",830.96,10,35,"No","Yes","NE"
"4789",522.32,16,6,"No","Yes","NE"
"4790",830.96,16,8,"No","Yes","NE"
"4791",830.96,14,26,"No","Yes","NE"
"4792",1992.14,16,23,"No","Yes","NE"
"4793",1495.73,14,30,"No","Yes","NE"
"4794",308.64,12,5,"No","Yes","NE"
"4795",593.54,16,41,"No","Yes","NE"
"4796",664.77,12,22,"No","Yes","NE"
"4797",2374.15,18,20,"No","Yes","NE"
"4798",854.7,12,14,"No","Yes","NE"
"4799",546.06,12,34,"No","Yes","NE"
"4800",783.48,12,32,"No","Yes","NE"
"4801",617.28,12,15,"No","Yes","NE"
"4802",201.8,10,38,"No","Yes","NE"
"4803",900.21,16,17,"No","Yes","NE"
"4804",848.77,16,24,"No","Yes","NE"
"4805",807.22,12,25,"No","Yes","NE"
"4806",949.67,14,23,"No","Yes","NE"
"4807",783.48,16,15,"No","Yes","NE"
"4808",949.67,16,11,"No","Yes","NE"
"4809",641.03,14,12,"No","Yes","NE"
"4810",427.97,12,23,"No","Yes","NE"
"4811",878.44,2,22,"No","Yes","NE"
"4812",593.54,11,46,"No","Yes","NE"
"4813",459.72,8,51,"No","Yes","NE"
"4814",332.38,14,11,"No","Yes","NE"
"4815",902.18,12,28,"No","Yes","NE"
"4816",308.64,12,3,"No","Yes","NE"
"4817",261.16,12,5,"No","Yes","NE"
"4818",925.93,12,7,"Yes","Yes","NE"
"4819",420.88,16,9,"No","Yes","NE"
"4820",1210.83,16,27,"No","Yes","NE"
"4821",296.77,16,0,"No","Yes","NE"
"4822",641.03,12,14,"No","Yes","NE"
"4823",451.09,12,3,"No","Yes","NE"
"4824",308.64,12,26,"No","Yes","NE"
"4825",854.7,9,38,"No","Yes","NE"
"4826",1141.98,12,24,"No","Yes","NE"
"4827",474.83,14,1,"No","Yes","NE"
"4828",1068.38,12,37,"No","Yes","NE"
"4829",1305.79,14,49,"No","Yes","NE"
"4830",261.21,12,35,"No","Yes","NE"
"4831",430.14,9,16,"No","Yes","NE"
"4832",498.58,10,26,"Yes","Yes","NE"
"4833",451.09,10,34,"No","Yes","NE"
"4834",408.36,6,39,"No","Yes","NE"
"4835",205.76,9,3,"No","Yes","NE"
"4836",337.13,12,9,"No","Yes","NE"
"4837",569.8,9,21,"No","Yes","NE"
"4838",349.38,12,15,"Yes","Yes","NE"
"4839",1638.18,14,21,"No","Yes","NE"
"4840",254.18,9,9,"Yes","Yes","NE"
"4841",201.8,13,6,"Yes","Yes","NE"
"4842",518.52,12,24,"No","Yes","NE"
"4843",116.33,12,20,"Yes","Yes","NE"
"4844",201.8,12,26,"Yes","Yes","NE"
"4845",205.76,12,10,"Yes","Yes","NE"
"4846",308.64,11,30,"Yes","Yes","NE"
"4847",593.54,12,32,"Yes","Yes","NE"
"4848",737.31,11,42,"No","Yes","NE"
"4849",284.9,12,28,"Yes","Yes","NE"
"4850",474.83,10,15,"No","Yes","NE"
"4851",902.08,10,26,"No","Yes","NE"
"4852",584.05,16,12,"No","Yes","NE"
"4853",209.19,12,32,"Yes","Yes","NE"
"4854",451.09,12,29,"Yes","Yes","NE"
"4855",318.52,12,7,"Yes","Yes","NE"
"4856",691.36,12,41,"No","Yes","NE"
"4857",593.54,18,14,"No","Yes","NE"
"4858",569.8,10,41,"No","Yes","NE"
"4859",593.54,13,12,"No","Yes","NE"
"4860",759.73,12,37,"No","Yes","NE"
"4861",1899.34,16,23,"No","Yes","NE"
"4862",370.37,12,5,"No","Yes","NE"
"4863",569.8,16,28,"No","Yes","NE"
"4864",735.99,14,37,"No","Yes","NE"
"4865",1899.34,18,16,"No","Yes","NE"
"4866",830.96,14,18,"No","Yes","NE"
"4867",444.44,11,13,"No","Yes","NE"
"4868",1092.12,12,28,"No","Yes","NE"
"4869",332.38,12,36,"No","Yes","NE"
"4870",604.42,12,7,"No","Yes","NE"
"4871",593.54,16,5,"No","Yes","NE"
"4872",415.48,14,8,"No","Yes","NE"
"4873",522.32,10,22,"No","Yes","NE"
"4874",394.52,12,5,"No","Yes","NE"
"4875",1051.76,16,10,"No","Yes","NE"
"4876",1103.51,18,25,"No","Yes","NE"
"4877",216.3,14,-1,"No","Yes","NE"
"4878",474.83,16,36,"No","Yes","NE"
"4879",451.09,12,11,"No","Yes","NE"
"4880",1471.98,16,27,"No","Yes","NE"
"4881",1020.89,14,12,"No","Yes","NE"
"4882",2374.15,18,17,"No","Yes","NE"
"4883",949.67,16,24,"No","Yes","NE"
"4884",498.58,12,44,"No","Yes","NE"
"4885",522.32,12,13,"No","Yes","NE"
"4886",747.86,12,16,"No","Yes","NE"
"4887",510.86,12,8,"No","Yes","NE"
"4888",617.28,16,12,"No","Yes","NE"
"4889",1246.06,18,11,"No","Yes","NE"
"4890",1424.5,18,16,"No","Yes","NE"
"4891",973.41,14,27,"No","Yes","NE"
"4892",284.9,12,1,"No","Yes","NE"
"4893",830.96,12,28,"No","Yes","NE"
"4894",474.83,12,33,"No","Yes","NE"
"4895",422.6,12,12,"No","Yes","NE"
"4896",451.09,10,13,"No","Yes","NE"
"4897",629.39,12,17,"No","Yes","NE"
"4898",364.76,14,37,"No","Yes","NE"
"4899",688.51,12,21,"Yes","Yes","NE"
"4900",427.35,18,13,"No","Yes","NE"
"4901",1187.08,15,35,"No","Yes","NE"
"4902",451.09,13,4,"No","Yes","NE"
"4903",593.54,12,25,"No","Yes","NE"
"4904",356.13,12,7,"No","Yes","NE"
"4905",854.7,12,27,"No","Yes","NE"
"4906",641.03,14,8,"Yes","Yes","NE"
"4907",902.18,12,39,"No","Yes","NE"
"4908",1543.21,18,24,"Yes","Yes","NE"
"4909",593.54,16,24,"Yes","Yes","NE"
"4910",265.91,12,0,"Yes","Yes","NE"
"4911",1201.33,15,42,"Yes","Yes","NE"
"4912",1210.83,18,24,"No","Yes","NE"
"4913",949.67,14,25,"No","Yes","NE"
"4914",237.42,12,1,"No","Yes","NE"
"4915",296.77,17,11,"No","Yes","NE"
"4916",1187.08,18,14,"No","Yes","NE"
"4917",676.64,14,41,"No","Yes","NE"
"4918",593.54,18,10,"Yes","Yes","NE"
"4919",555.56,18,2,"Yes","Yes","NE"
"4920",493.83,12,18,"Yes","Yes","NE"
"4921",289.65,13,11,"No","Yes","NE"
"4922",555.56,12,5,"Yes","Yes","NE"
"4923",593.54,12,35,"No","Yes","NE"
"4924",759.73,12,28,"No","Yes","NE"
"4925",783.48,10,18,"No","Yes","NE"
"4926",830.96,9,21,"No","Yes","NE"
"4927",830.96,12,12,"No","Yes","NE"
"4928",641.03,12,17,"No","Yes","NE"
"4929",284.9,12,40,"Yes","Yes","NE"
"4930",308.64,16,12,"No","Yes","NE"
"4931",569.8,12,14,"No","Yes","NE"
"4932",356.13,13,4,"No","Yes","NE"
"4933",1046.7,12,18,"No","Yes","NE"
"4934",1305.79,12,14,"No","Yes","NE"
"4935",216.05,18,0,"No","Yes","NE"
"4936",474.83,12,38,"No","Yes","NE"
"4937",1305.79,14,26,"No","Yes","NE"
"4938",474.83,11,10,"No","Yes","NE"
"4939",712.25,16,9,"No","Yes","NE"
"4940",641.03,12,22,"No","Yes","NE"
"4941",593.54,12,39,"No","Yes","NE"
"4942",1543.21,15,31,"No","Yes","NE"
"4943",338.87,16,6,"No","Yes","NE"
"4944",476.99,12,5,"No","Yes","NE"
"4945",100.31,12,5,"Yes","Yes","NE"
"4946",1400.76,18,6,"No","Yes","NE"
"4947",925.93,9,39,"No","Yes","NE"
"4948",355.56,9,14,"No","Yes","NE"
"4949",370.37,10,10,"No","Yes","NE"
"4950",1661.92,16,22,"No","Yes","NE"
"4951",1487.94,16,24,"No","Yes","NE"
"4952",356.13,12,4,"No","Yes","NE"
"4953",759.73,12,39,"No","Yes","NE"
"4954",569.8,14,5,"No","Yes","NE"
"4955",314.58,12,29,"No","Yes","NE"
"4956",626.78,12,25,"No","Yes","NE"
"4957",273.03,11,42,"No","Yes","NE"
"4958",664.77,17,4,"No","Yes","NE"
"4959",664.77,12,26,"No","Yes","NE"
"4960",1305.79,17,15,"No","Yes","NE"
"4961",997.15,18,35,"No","Yes","NE"
"4962",901.26,10,35,"Yes","Yes","NE"
"4963",949.67,17,12,"No","Yes","NE"
"4964",830.96,16,14,"No","Yes","NE"
"4965",1210.83,18,18,"No","Yes","NE"
"4966",112.96,13,-1,"No","Yes","NE"
"4967",403.61,12,17,"No","Yes","NE"
"4968",2327.14,16,9,"No","Yes","NE"
"4969",517.57,12,42,"No","Yes","NE"
"4970",123.46,0,30,"No","Yes","NE"
"4971",517.57,11,24,"No","Yes","NE"
"4972",284.9,6,23,"No","Yes","NE"
"4973",498.58,9,44,"Yes","Yes","NE"
"4974",664.77,12,25,"No","Yes","NE"
"4975",288.07,14,48,"No","Yes","NE"
"4976",567.9,12,19,"No","Yes","NE"
"4977",712.25,13,24,"No","Yes","NE"
"4978",427.35,12,12,"No","Yes","NE"
"4979",1187.08,14,25,"No","Yes","NE"
"4980",783.48,15,8,"No","Yes","NE"
"4981",735.99,16,40,"No","Yes","NE"
"4982",296.3,11,24,"Yes","Yes","NE"
"4983",403.61,12,37,"Yes","Yes","NE"
"4984",949.67,9,47,"No","Yes","NE"
"4985",650.52,12,14,"No","Yes","NE"
"4986",712.25,16,7,"No","Yes","NE"
"4987",830.96,12,22,"No","Yes","NE"
"4988",2067.9,17,34,"No","Yes","NE"
"4989",587.89,12,36,"No","Yes","NE"
"4990",588.21,12,7,"No","Yes","NE"
"4991",902.18,14,24,"No","Yes","NE"
"4992",246.91,12,0,"No","Yes","NE"
"4993",1020.89,16,16,"No","Yes","NE"
"4994",1661.92,18,27,"No","Yes","NE"
"4995",510.45,16,2,"No","Yes","NE"
"4996",664.77,10,7,"No","Yes","NE"
"4997",284.9,5,54,"No","Yes","NE"
"4998",712.25,16,4,"No","Yes","NE"
"4999",617.28,12,11,"No","Yes","NE"
"5000",816.76,12,37,"No","Yes","NE"
"5001",1068.38,15,24,"No","Yes","NE"
"5002",997.15,18,12,"No","Yes","NE"
"5003",617.28,17,12,"No","Yes","NE"
"5004",830.96,16,8,"No","Yes","NE"
"5005",1519.47,12,15,"No","Yes","NE"
"5006",830.96,12,33,"No","Yes","NE"
"5007",830.96,16,13,"No","Yes","NE"
"5008",569.97,14,3,"No","Yes","NE"
"5009",185.19,18,0,"No","Yes","NE"
"5010",420.23,6,50,"No","Yes","NE"
"5011",759.73,14,31,"No","Yes","NE"
"5012",308.64,16,1,"No","Yes","NE"
"5013",332.38,12,4,"No","Yes","NE"
"5014",593.54,17,9,"No","Yes","NE"
"5015",546.06,12,29,"Yes","Yes","NE"
"5016",617.28,12,17,"No","Yes","NE"
"5017",641.03,12,31,"No","Yes","NE"
"5018",641.03,15,39,"No","Yes","NE"
"5019",1187.08,14,7,"No","Yes","NE"
"5020",771.6,12,10,"No","Yes","NE"
"5021",168.72,15,0,"No","Yes","NE"
"5022",414.67,4,27,"Yes","Yes","NE"
"5023",1068.38,14,50,"No","Yes","NE"
"5024",641.03,18,32,"No","Yes","NE"
"5025",1092.12,15,27,"No","Yes","NE"
"5026",949.67,14,30,"No","Yes","NE"
"5027",949.67,18,27,"No","Yes","NE"
"5028",2302.94,16,11,"No","Yes","NE"
